1,0.3029274,0.15913,0.210577118,0.41867
1,0.331850117,0.19903,0.265393213,0.50264
1,0.431967213,0.25645,0.304104857,0.5701
1,0.365456674,0.31771,0.394025605,0.65822
1,0.372482436,0.26429,0.411044503,0.68276
1,0.351405152,0.20949,0.309743954,0.71462
1,0.409484778,0.26459,0.405710221,0.63635
1,0.194028103,0.49943,0.440256046,0.59825
1,0.198126464,0.38263,0.407081894,0.48239
1,0.020491803,0.21136,0.237553343,0.46114
1,0.069320843,0.25492,0.276264987,0.49366
1,0.174941452,0.23248,0.518847795,0.60349
1,0.167447307,0.25684,0.438173136,0.38761
1,0.113700234,0.46959,0.41495631,0.47669
1,0.193911007,0.64879,0.588345865,0.43439
1,0.269672131,0.5095,0.353739077,0.43839
1,0.36264637,0.5313,0.34830319,0.42899
1,0.497540984,0.39881,0.418512497,0.69732
1,0.358899297,0.24106,0.222668157,0.45935
1,0.329625293,0.37207,0.284037797,0.43897
1,0.193208431,0.38864,0.16724243,0.20724
1,0.239578454,0.48967,0.281091242,0.22092
1,0.099765808,0.3701,0.180959155,0.20848
1,0.149180328,0.72796,0.331893924,0.46779
1,0.171779859,0.62127,0.272302378,0.30439
1,0.093559719,0.69358,0.2632595,0.30846
1,0.074355972,0.71489,0.327778907,0.2739
1,0.45971897,0.30366,0.324222719,0.56727
1,0.460421546,0.16697,0.283631376,0.49241
1,0.670608899,0.46411,0.513869132,0.48318
1,0.643793911,0.38943,0.499491973,0.61227
1,0.269437939,0.29379,0.20605568,0.40262
1,0.116627635,0.21876,0.141841089,0.2163
1,0.137587822,0.2892,0.154948181,0.2512
1,0.107142857,0.41878,0.248171103,0.31304
1,0.281030445,0.43994,0.498526722,0.61006
1,0.285128806,0.62975,0.45757976,0.59576
1,0.203161593,0.53431,0.432432432,0.50805
1,0.28676815,0.70054,0.53124365,0.61006
1,0.443793911,0.55285,0.479272506,0.40025
1,0.374238876,0.58506,0.714133306,0.61506
1,0.268618267,0.52567,0.531802479,0.51175
1,0.43969555,0.68604,0.522759602,0.58715
1,0.252107728,0.47556,0.451229425,0.57376
1,0.247540984,0.46801,0.288457631,0.54843
1,0.209836066,0.36008,0.206462101,0.29769
1,0.153864169,0.2199,0.093476936,0.21468
1,0.288992974,0.40418,0.402966877,0.53645
1,0.328571429,0.30982,0.225970331,0.37338
1,0.361943794,0.41849,0.260668563,0.36511
1,0.090749415,0.30523,0.123145702,0.25635
1,0.351405152,0.39782,0.411755741,0.64446
1,0.346370023,0.31826,0.228104044,0.43048
1,0.371779859,0.31485,0.265799634,0.3649
1,0.078922717,0.15977,0.10511075,0.24325
1,0.577400468,0.39185,0.605517171,0.55533
1,0.524824356,0.48715,0.515088397,0.59763
1,0.601873536,0.73625,0.69355822,0.79551
1,0.603161593,0.71307,0.627260719,0.7172
1,0.278454333,0.20229,0.287441577,0.61788
1,0.268618267,0.22878,0.259449299,0.48409
1,0.180444965,0.1793,0.245122942,0.34435
1,0.039344262,0.06062,0.109682991,0.25918
1,0.280327869,0.70749,0.661095306,0.67328
1,0.287119438,0.68224,0.616185735,0.46109
1,0.342388759,0.7876,0.669680959,0.61867
1,0.316627635,0.73092,0.681670392,0.65723
1,0.538407494,0.47926,0.520168665,0.62944
1,0.598946136,0.69235,0.557864255,0.66633
1,0.532669789,0.61555,0.505893111,0.62229
1,0.620491803,0.64736,0.589819142,0.68829
1,0.391217799,0.65886,0.598557204,0.5456
1,0.376697892,0.59656,0.532970941,0.68754
1,0.396604215,0.68382,0.588752286,0.66367
1,0.517096019,0.81276,0.66002845,0.68251
1,0.314519906,0.4065,0.27443609,0.44425
1,0.135714286,0.29877,0.141333062,0.24666
1,0.299648712,0.172,0.153678114,0.24325
1,0.162997658,0.07389,0.05359683,0.14606
1,0.483021077,0.29137,0.393314367,0.74722
1,0.402576112,0.29103,0.486791303,0.55105
1,0.367447307,0.32654,0.363188376,0.64292
1,0.36498829,0.27371,0.302783987,0.42578
1,0.165456674,0.63809,0.631375737,0.39588
1,0.132201405,0.36803,0.479983743,0.48667
1,0.078337237,0.31174,0.366693761,0.38178
1,0.106323185,0.24047,0.377362325,0.43315
1,0.273067916,0.39644,0.193812233,0.45531
1,0.143793911,0.55423,0.252692542,0.22054
1,0.232435597,0.43753,0.278449502,0.24641
1,0.188875878,0.43629,0.126092258,0.14697
1,0.267213115,0.6084,0.576153221,0.61181
1,0.248477752,0.65748,0.66002845,0.57189
1,0.307611241,0.59567,0.688325544,0.52327
1,0.258548009,0.48084,0.532361309,0.53758
1,0.545433255,0.32699,0.420341394,0.6826
1,0.575644028,0.3515,0.549989839,0.67914
1,0.60234192,0.27401,0.418969722,0.69037
1,0.486651054,0.2195,0.478662873,0.67282
1,0.63852459,0.33409,0.437004674,0.61231
1,0.703044496,0.6704,0.50360699,0.61293
1,0.668032787,0.53682,0.447216013,0.64121
1,0.690163934,0.70912,0.550345458,0.68592
1,0.332084309,0.58166,0.625533428,0.54548
1,0.359836066,0.72273,0.690357651,0.5686
1,0.298009368,0.58191,0.52027027,0.5859
1,0.302459016,0.62788,0.540489738,0.49112
1,0.266861827,0.14842,0.220128023,0.44496
1,0.294964871,0.17703,0.242074782,0.44662
1,0.220608899,0.13604,0.157437513,0.3518
1,0.242622951,0.17634,0.27367405,0.48272
1,0.271662763,0.55936,0.24944117,0.33857
1,0.181615925,0.49993,0.108870148,0.14124
1,0.225526932,0.50945,0.218349929,0.24858
1,0.196018735,0.60327,0.171459053,0.13899
1,0.482903981,0.85108,0.566449909,0.48775
1,0.508196721,0.85069,0.652001626,0.64209
1,0.426932084,0.83096,0.734352774,0.52057
1,0.424824356,0.83145,0.590784393,0.56448
1,0.305152225,0.20022,0.225157488,0.38632
1,0.060421546,0.10679,0.112477139,0.17854
1,0.208079625,0.15469,0.164753099,0.24408
1,0.16557377,0.1541,0.05435887,0.16215
1,0.250819672,0.17659,0.273420037,0.50505
1,0.233021077,0.13042,0.200518187,0.33537
1,0.232669789,0.17619,0.266002845,0.34697
1,0.088641686,0.06388,0.109022556,0.29237
1,0.373770492,0.75672,0.563757366,0.5624
1,0.495433255,0.75771,0.677555375,0.57792
1,0.478922717,0.77882,0.647632595,0.5429
1,0.437470726,0.67701,0.632086974,0.47037
1,0.594730679,0.89947,0.811776062,0.62371
1,0.511241218,0.87121,0.711643975,0.54153
1,0.544847775,0.85764,0.712558423,0.78374
1,0.588641686,0.8462,0.645854501,0.74781
1,0.482552693,0.76964,0.679485877,0.67973
1,0.444964871,0.70621,0.545976428,0.64791
1,0.470023419,0.76501,0.599065231,0.62678
1,0.518266979,0.79332,0.726224345,0.66026
1,0.161826698,0.16776,0.074730746,0.15737
1,0.092388759,0.176,0.095966267,0.14494
1,0.047775176,0.17462,0.086567771,0.11811
1,0.032552693,0.17324,0.061979273,0.12722
1,0.348009368,0.68875,0.622586873,0.66151
1,0.35175644,0.69491,0.574832351,0.61817
1,0.349765808,0.6193,0.573054257,0.63073
1,0.336533958,0.56558,0.550802682,0.62179
1,0.27236534,0.1393,0.198130461,0.47365
1,0.269672131,0.13392,0.177961796,0.41389
1,0.267213115,0.16687,0.249847592,0.59821
1,0.370960187,0.24653,0.259550904,0.46176
1,0.40234192,0.66443,0.656269051,0.69199
1,0.440749415,0.68791,0.691678521,0.68779
1,0.433957845,0.66226,0.638488112,0.68738
1,0.441803279,0.72515,0.686598252,0.59721
1,0.438290398,0.16125,0.292217029,0.60308
1,0.413114754,0.21699,0.373399716,0.54776
1,0.427283372,0.29808,0.35302784,0.45078
1,0.405269321,0.19676,0.306797399,0.48775
1,0.298711944,0.43255,0.692338955,0.47195
1,0.311592506,0.55976,0.637675269,0.50555
1,0.327751756,0.5058,0.587482219,0.63448
1,0.273185012,0.44512,0.523826458,0.55766
1,0.297306792,0.58196,0.426590124,0.57072
1,0.366744731,0.39678,0.173694371,0.32996
1,0.388056206,0.26947,0.235572038,0.27461
1,0.158548009,0.34169,0.117150986,0.30027
1,0.53793911,0.23904,0.295417598,0.50139
1,0.603981265,0.37473,0.422322699,0.60836
1,0.547423888,0.34243,0.27519813,0.54527
1,0.607611241,0.49593,0.4791709,0.65423
1,0.179625293,0.23114,0.241515952,0.42545
1,0.16088993,0.28723,0.231711034,0.31965
1,0.327400468,0.22636,0.188985978,0.35621
1,0.278805621,0.16889,0.13579557,0.34481
1,0.26323185,0.79401,0.495681772,0.3936
1,0.419555035,0.79386,0.667750457,0.63078
1,0.345081967,0.73112,0.599116033,0.48763
1,0.333606557,0.74552,0.593476936,0.44009
1,0.519555035,0.74873,0.717486283,0.62641
1,0.494613583,0.83323,0.758077626,0.75409
