0,0.54281 ,0.49685 
0,0.49442 ,0.44989 
0,0.76103 ,0.54395 
0,0.80122 ,0.67019 
0,0.27568 ,0.19269 
0,1.00000 ,0.65062 
0,0.50462 ,0.40174 
0,0.53566 ,0.58468 
0,0.44516 ,0.69809 
0,0.36033 ,0.54185 
0,0.32406 ,0.64161 
0,0.42982 ,0.44412 
0,0.70854 ,0.55303 
0,0.46931 ,0.65722 
0,0.62868 ,0.54545 
0,0.50750 ,0.52745 
0,0.50828 ,0.47540 
0,0.42267 ,0.47540 
0,0.24917 ,0.48642 
0,0.35161 ,0.61056 
0,0.43060 ,0.41344 
0,0.42040 ,0.43422 
0,0.27210 ,0.48882 
0,0.19887 ,0.39191 
0,0.30288 ,0.56601 
0,0.31970 ,0.57336 
0,0.23479 ,0.44554 
0,0.32668 ,0.54313 
0,0.39442 ,0.43549 
0,0.39948 ,0.40332 
0,0.33514 ,0.53038 
0,0.34412 ,0.62414 
0,0.42807 ,0.47787 
0,0.35466 ,0.58746 
0,0.30384 ,0.67949 
0,0.24490 ,0.47780 
0,0.40392 ,0.55048 
0,0.39922 ,0.54898 
0,0.23749 ,0.44382 
0,0.40087 ,0.52775 
0,0.51316 ,0.51343 
0,0.34560 ,0.46055 
0,0.33191 ,0.47367 
0,0.43365 ,0.44704 
0,0.14926 ,0.51718 
0,0.44420 ,0.49070 
0,0.36129 ,0.49430 
0,0.33583 ,0.44052 
0,0.37794 ,0.55048 
0,0.31316 ,0.44622 
0,0.21290 ,0.53068 
0,0.25310 ,0.60741 
0,0.63452 ,0.61446 
0,0.53775 ,0.55581 
0,0.67986 ,0.66734 
0,0.59738 ,0.59136 
0,0.62241 ,0.61784 
0,0.51674 ,0.60021 
0,0.47367 ,0.53428 
0,0.52092 ,0.62234 
0,0.82066 ,0.59751 
0,0.97306 ,0.69547 
0,0.61901 ,0.55753 
0,0.84071 ,0.65939 
0,0.70567 ,0.45612 
0,0.46033 ,0.51028 
0,0.62772 ,0.68077 
0,0.49425 ,0.63884 
0,0.24089 ,0.61236 
0,0.25911 ,0.66734 
0,0.33714 ,0.55453 
0,0.66818 ,0.54995 
0,0.82947 ,0.66074 
0,0.06861 ,0.88089 
0,0.39477 ,0.53300 
0,0.62459 ,0.48177 
0,0.83897 ,0.54440 
0,0.56626 ,0.62646 
0,0.59459 ,0.64724 
0,0.61378 ,0.47997 
0,0.72895 ,0.53758 
0,0.46486 ,0.46205 
1,0.32415 ,0.56106 
1,0.51691 ,0.82643 
1,0.70331 ,0.76838 
1,0.62703 ,0.65647 
1,0.89015 ,0.84593 
1,0.90209 ,0.69862 
1,0.98405 ,0.84466 
1,0.74455 ,0.62789 
1,0.90235 ,0.66239 
1,0.85606 ,0.69877 
1,0.85248 ,0.64214 
1,0.73557 ,0.58311 
1,0.65990 ,0.76560 
1,0.61561 ,0.53855 
1,0.68553 ,0.60494 
1,0.57044 ,0.60329 
1,0.59625 ,0.75930 
1,0.72642 ,0.70327 
1,0.78980 ,0.57351 
1,0.75632 ,0.60074 
1,0.74813 ,0.65954 
1,0.52502 ,0.64559 
1,0.60523 ,0.56991 
1,0.58274 ,0.57508 
1,0.50052 ,0.40009 
1,0.64926 ,0.54373 
1,0.55423 ,0.52603 
1,0.55057 ,0.55483 
1,0.67454 ,0.61979 
1,0.64830 ,0.60336 
1,0.60706 ,0.58018 
1,0.62589 ,0.45200 
1,0.68561 ,0.61679 
1,0.60009 ,0.57088 
1,0.76312 ,0.81308 
1,0.73575 ,0.84143 
1,0.61883 ,0.81728 
1,0.62511 ,0.49115 
1,0.70602 ,0.60374 
1,0.71369 ,0.70747 
1,0.46591 ,0.69074 
1,0.47515 ,0.84293 
1,0.23915 ,0.42994 
1,0.37629 ,0.62376 
1,0.64316 ,0.61611 
1,0.56338 ,0.63741 
1,0.54106 ,0.39184 
1,0.76687 ,0.65414 
1,0.69791 ,0.69434 
1,0.67820 ,0.67852 
1,0.64037 ,0.65377 
1,0.75850 ,0.63044 
1,0.82790 ,0.70792 
1,0.84603 ,0.99520 
1,0.70689 ,0.71520 
1,0.74542 ,0.57861 
1,0.53958 ,0.66719 
1,0.51578 ,0.50863 
1,0.60392 ,0.64251 
1,0.55867 ,0.64191 
1,0.80636 ,0.69127 
1,0.69555 ,0.48417 
1,0.79128 ,0.59008 
1,0.91168 ,0.81121 
1,0.73296 ,0.53788 
1,0.64935 ,0.51185 
1,0.64830 ,0.71827 
1,0.68221 ,0.68159 
1,0.71787 ,0.58558 
1,0.43993 ,0.53908 
1,0.68875 ,0.60629 
1,0.59398 ,0.59713 
1,0.73758 ,0.69952 
1,0.47167 ,0.55438 
1,0.58274 ,0.59143 
1,0.62528 ,0.58228 
1,0.64019 ,0.59158 
1,0.85754 ,0.61214 
1,0.68535 ,0.53180 
1,0.73304 ,0.67222 
1,0.56905 ,0.61611 
1,0.76687 ,0.56091 
1,0.81552 ,0.66547 
1,0.68596 ,0.56676 
1,0.58413 ,0.56338 
1,0.71726 ,0.60149 
1,0.47663 ,0.54635 
1,0.46425 ,0.46347 
1,0.48335 ,0.64131 
1,0.65100 ,0.66097 
1,0.69738 ,0.61851 
1,0.64935 ,0.52805 
1,0.58884 ,0.66614 
1,0.64106 ,0.58813 
1,0.71029 ,0.63771 
1,0.57341 ,0.74580 
1,0.53121 ,0.60929 
1,0.58021 ,0.65129 
1,0.58431 ,0.55498 
1,0.43967 ,0.49272 
1,0.43173 ,0.45515 
1,0.61116 ,0.59256 
1,0.47123 ,0.43024 
1,0.56225 ,0.59151 
1,0.59146 ,0.58333 
1,0.65684 ,0.60516 
1,0.66635 ,0.72577 
1,0.61805 ,0.66104 
1,0.36207 ,0.60291 
1,0.36417 ,0.55626 
1,0.56007 ,0.63119 
1,0.61587 ,0.47592 
1,0.48387 ,0.40699 
1,0.33130 ,0.43947 
1,0.48989 ,0.46842 
1,0.27323 ,0.43452 
1,0.45719 ,0.57396 
1,0.42354 ,0.49752 
1,0.57219 ,0.64956 
1,0.40968 ,0.55251 
1,0.65057 ,0.63561 
1,0.65292 ,0.66509 
1,0.64795 ,0.65032 
1,0.42214 ,0.62279 
1,0.40183 ,0.51208 
1,0.50828 ,0.62256 
1,0.53670 ,0.64146 
1,0.53400 ,0.67394 
1,0.53636 ,0.58333 
1,0.49381 ,0.49212 
1,0.46853 ,0.67222 
1,0.57027 ,0.49415 
1,0.44063 ,0.58438 
1,0.65754 ,0.64161 
1,0.57724 ,0.55183 
1,0.49747 ,0.53630 
1,0.42337 ,0.38884 
1,0.42284 ,0.36439 
1,0.57036 ,0.57891 
1,0.41534 ,0.49265 
1,0.49041 ,0.75368 
1,0.68152 ,0.71115 
1,0.78893 ,0.67829 
1,0.69608 ,0.53158 
1,0.00000 ,0.00563 
1,0.03156 ,0.07561 
1,0.03784 ,0.02085 
1,0.71395 ,0.66524 
1,0.28326 ,0.25255 
1,0.09677 ,0.06098 
1,0.26269 ,0.18302 
1,0.66670 ,0.77460 
1,0.67759 ,0.66269 
1,0.59512 ,0.72142 
1,0.44891 ,0.71452 
1,0.43104 ,0.67919 
1,0.53278 ,0.44719 
1,0.54272 ,0.58266 
1,0.46207 ,0.44892 
1,0.56181 ,0.58693 
1,0.78099 ,0.70192 
1,0.69974 ,0.80746 
1,0.54298 ,0.58783 
1,0.48797 ,0.58093 
1,0.41482 ,0.70057 
1,0.57707 ,0.62759 
1,0.61857 ,0.52708 
1,0.52711 ,0.44749 
1,0.01177 ,0.00000 
1,0.27254 ,0.22420 
1,0.42624 ,0.42124 
1,0.71822 ,0.65752 
1,0.44263 ,0.59331 
1,0.64935 ,0.65422 
1,0.57001 ,0.58573 
1,0.62781 ,0.71745 
1,0.34281 ,0.63351 
1,0.64202 ,0.56451 
1,0.57890 ,0.81511 
1,0.78309 ,0.62016 
1,0.57934 ,0.64551 
1,0.61709 ,0.60126 
1,0.61299 ,0.64896 
1,0.54647 ,0.64754 
1,0.46495 ,0.41074 
1,0.40532 ,0.42244 
1,0.58840 ,0.50705 
1,0.51011 ,0.51290 
1,0.53008 ,0.56676 
1,0.53043 ,0.44022 
1,0.65292 ,0.66922 
1,0.52084 ,0.40737 
1,0.43557 ,0.47975 
1,0.56643 ,0.50555 
1,0.51543 ,0.50765 
1,0.46888 ,0.64431 
1,0.57306 ,0.49992 
1,0.42284 ,0.49962 
1,0.60174 ,0.65939 
1,0.54891 ,0.66352 
1,0.48579 ,0.50023 
1,0.37707 ,0.57328 
1,0.56443 ,0.54568 
1,0.49398 ,0.38726 
1,0.57437 ,0.49985 
1,0.61691 ,0.77063 
1,0.57934 ,0.48455 
1,0.63697 ,0.57876 
1,0.49268 ,0.44719 
1,0.34289 ,0.55251 
1,0.06670 ,0.04268 
1,0.75684 ,0.64919 
1,0.70436 ,0.71692 
1,0.58701 ,0.66479 
1,0.60009 ,0.67709 
1,0.64333 ,0.63194 
1,0.54473 ,0.61769 
1,0.43923 ,0.53758 
1,0.47411 ,0.47862 
1,0.51953 ,0.49557 
1,0.60523 ,0.62759 
1,0.46731 ,0.66614 
1,0.59093 ,0.79245 
1,0.50323 ,0.51740 
1,0.54961 ,0.54890 
1,0.45196 ,0.51815 
1,0.53461 ,0.58596 
1,0.50096 ,0.56563 
1,0.53688 ,0.55866 
1,0.50488 ,0.80101 
1,0.44560 ,0.57583 
1,0.35650 ,0.39679 
1,0.46486 ,0.57793 
1,0.46033 ,0.66239 
1,0.47071 ,0.57553 
1,0.47489 ,0.67207 
1,0.55092 ,0.51583 
1,0.60523 ,0.74152 
1,0.50392 ,0.68714 
1,0.93017 ,0.59623 
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
